status,sort,user_created,date_created,user_updated,date_updated,chapter,section,title,actual_page,toc_page,url
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,6.2.2,Requesting a Refund of Federal Oil and Gas Leases,192,6-12,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,6.2.3,Recovering Overpayments on Indian Leases,193,6-13,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,Chapter 7,,Chapter 7: Reporting Geothermal Royalty and Other Geothermal Lease Payments,194,7-1,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,7.1,Introduction,194,7-1,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,7.2,How to Use This Chapter,194,7-1,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,7.3,Class I Leases,195,7-2,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,7.3.1,Geothermal Lease Financial Obligations Reported on Form ONRR-2014 (Report of Sales and Royalty Remittance),195,7-2,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,7.3.2,Important Terms to Know,195,7-2,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,7.3.3,Rents,196,7-3,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,7.3.4,Minimum Royalty,199,7-6,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,7.3.5,Production Royalty,201,7-8,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,7.3.5.1,Near Term Production Incentives ,213,7-20,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,7.4,Class II Leases,217,7-24,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,7.4.1,Geothermal Lease Term Financial Obligations Reported on Form ONRR-2014 (Report of Sales and Royalty Remittance),217,7-24,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,7.4.2,Important Terms to Know,217,7-24,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,7.4.3,Rents,218,7-25,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,7.4.3.1,Credit for In-Kind Deliveries of Electricity to States or Counties .,220,7-27,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,7.4.3.2,Rental Credits,220,7-27,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,7.4.3.3,Site Licenses,222,7-29,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,7.4.3.4,Credit for In-Kind Deliveries of Electricity to States or Counties,230,7-37,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,7.4.3.5,Advanced Royalties for Cessation of Production,235,7-42,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,7.5,Class III Leases,237,7-44,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,7.5.1,Geothermal Lease Financial Obligations Reported on Form ONRR-2014 (Report of Sales and Royalty Remittance),237,7-44,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,7.5.1.1,Important Terms to Know,237,7-44,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,7.5.1.2,Rents,238,7-45,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,7.5.1.3,Rental Credits,240,7-47,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,7.5.1.4,Site Licenses,242,7-49,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,7.5.1.5,Production Royalty,242,7-49,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,7.5.1.6,Credit for In-Kind Deliveries of Electricity to States or Counties,250,7-57,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,7.5.1.7,Advanced Royalties for Cessation of Production,255,7-62,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,Chapter 8,,Chapter 8: Electronic Reporting,257,8-1,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,8.1,Electronic Reporting Requirements,257,8-1,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,8.2,Electronic Reporting Web Site,258,8-2,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,8.3,Form ONRR-2014 - CSV Format,258,8-2,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,8.3.1,Format Requirements,258,8-3,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,8.3.2,CSV Record Layout,260,8-4,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,8.4,Form ONRR-2014 ASCII Format,264,8-8,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,8.4.1,Format Requirements,264,8-8,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,8.4.2,ASCII Record Layout,265,8-9,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,Chapter 9,,Chapter 9: Online Rentals,270,9-1,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,9.1,Online Rental Reporting,270,9-1,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,9.2,Electronic Reporting Website,271,9-2,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,9.3,Form ONRR-2014 A SCII Format,271,9-2,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,9.3.1,Form Requirements,271,9-2,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,,Appendices,273,A-1,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,Appendix A,,Appendix A: Contact Information,273,A-1,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,Appendix B,,"Appendix B: ONRR Lease, Unit, or Communitization Agreement Number",282,B-1,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,B.1,ONRR Lease Conversion,282,B-1,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,B-1,Valid financial accounting system lease prefixes (table),282,B-1,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,B.1.1,Offshore Lease Prefixes,285,B-4,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,B-2,Lease prefix conversions for offshore (table),285,B-4,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,B.1.2,Onshore Lease Prefixes,285,B-4,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,B-3,Lease prefix conversions for onshore (table),286,B-5,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,B.2,Unit or Communitization Agreement Conversions.,291,B-10,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,B.2.1,Offshore Agreement Conversion,291,B-10,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,B-4,Offshore agreement prefix conversions (table),292,B-11,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,B.2.2,Onshore Agreement Conversion,293,B-12,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,B-5,BLM State and District Offices (table),296,B-14,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,B-6,API State Codes (table),297,B-15,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,B-7,Onshore agreement prefix conversions (table),298,B-16,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,Appendix C,,Appendix C: Reporting Product Codes,303,C-1,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,C.1,Oil and Gas,303,C-1,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,C.2,Geothermal,304,C-2,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,C.3,Alternative Energy,305,C-3,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,Appendix D,,Appendix D: Reporting Sales Type Codes,306,D-1,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,Appendix E,,Appendix E: Reporting Transaction Codes,309,E-1,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,Appendix F,,Appendix F: Reporting Adjustment Reason Codes,314,F-1,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,Appendix G,,Supplemental Reporting Guidance,316,G-1,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,,Glossary,6,Glossary-i,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
published,,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-25 17:00:00.158+00,,,Abbreviations,3,Abbreviations-i,/document/RRM-Printable.Minerals.Revenue.Handbook.pdf
