status,user_created,date_created,user_updated,date_updated,old_url,new_url
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC06/conoco.pdf,/references/rulemakings/ac06
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/IONR/PDFDocs/Tschudy-Welcome andIntro.pdf,/about/engagement/ionr
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/IONR/PDFDocs/Argus_Indian Oil Valuation Presentation.pdf,/about/engagement/ionr
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/IONR/PDFDocs/BarderRiemer-IndianOil ProductionStats.pdf,/about/engagement/ionr
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/About/pdfdocs/COPASDenverMeeting.ppt,/about/engagement#presentations
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC06/cert.pdf,/references/rulemakings/ac06
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/About/PDFDocs/Enforcement Operations.pdf,/about/engagement#presentations
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC06/apache.pdf,/references/rulemakings/ac06
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC06/ipams.pdf,/references/rulemakings/ac06
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC06/api.pdf,/references/rulemakings/ac06
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/About/PDFDocs/DAS-GOMESA-Briefing-12-18-13.pptx,/about/engagement#presentations
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC06/ipaa.pdf,/references/rulemakings/ac06
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/ReportPay/PDFDocs/990628.pdf,/references/reporter-letters
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC06/mobil.pdf,/references/rulemakings/ac06
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC06/la.pdf,/references/rulemakings/ac06
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC06/montana.pdf,/references/rulemakings/ac06
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC06/texaco.pdf,/references/rulemakings/ac06
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC06/copas.pdf,/references/rulemakings/ac06
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC06/marathon.pdf,/references/rulemakings/ac06
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC06/ngsa.pdf,/references/rulemakings/ac06
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC06/rmoga.pdf,/references/rulemakings/ac06
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC06/shell.pdf,/references/rulemakings/ac06
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC06/strac.pdf,/references/rulemakings/ac06
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/ReportPay/PDFDocs/20050815.pdf,/references/reporter-letters
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC06/navajo.pdf,/references/rulemakings/ac06
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC06/yates.pdf,/references/rulemakings/ac06
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC21/21api.pdf,/references/rulemakings/ac21
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC21/21lobel.pdf,/references/rulemakings/ac21
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC21/21chev.PDF,/references/rulemakings/ac21
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC21/21coastal.pdf,/references/rulemakings/ac21
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC21/21cyprus.pdf,/references/rulemakings/ac21
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC21/21exxon.pdf,/references/rulemakings/ac21
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC21/21fs.pdf,/references/rulemakings/ac21
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC21/21gard.pdf,/references/rulemakings/ac21
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC21/21ipams.pdf,/references/rulemakings/ac21
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC21/21mar.PDF,/references/rulemakings/ac21
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/IONR/PDFDocs/Miller-IndianOilValuation.pdf,/about/engagement/ionr
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC21/21mobil.pdf,/references/rulemakings/ac21
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC21/21NMA.pdf,/references/rulemakings/ac21
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC21/21kuzmack.pdf,/references/rulemakings/ac21
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC21/21shell.PDF,/references/rulemakings/ac21
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC21/21tex.PDF,/references/rulemakings/ac21
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC21/21yates.pdf,/references/rulemakings/ac21
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC25/527apc.pdf,/references/rulemakings/ac25
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC25/527csc.pdf,/references/rulemakings/ac25
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC25/527cma.pdf,/references/rulemakings/ac25
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/About/PDFDocs/ONRR Updates.pdf,/about/engagement#presentations
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC25/527ipa.pdf,/references/rulemakings/ac25
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Valuation/PDFDocs/020800.pdf,/references
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/ReportPay/PDFDocs/890323.pdf,/references/reporter-letters
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC25/527cam.pdf,/references/rulemakings/ac25
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC25/527coi.pdf,/references/rulemakings/ac25
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC25/527gw.pdf,/references/rulemakings/ac25
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC25/527nma.pdf,/references/rulemakings/ac25
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC25/527cop.pdf,/references/rulemakings/ac25
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC25/527pmc.pdf,/references/rulemakings/ac25
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC25/527som.pdf,/references/rulemakings/ac25
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/ReportPay/PDFDocs/20100205.pdf,/references/reporter-letters
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC25/527wda.pdf,/references/rulemakings/ac25
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/ReportPay/PDFDocs/20030313.pdf,/references/reporter-letters
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/AC25/527ypc.pdf,/references/rulemakings/ac25
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/PubComm/PDFDocs/AC30_15390/CSC.pdf,/references/rulemakings/ac30
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/ReportPay/PDFDocs/20110118.pdf,/references/reporter-letters
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/PubComm/PDFDocs/AC30/30con.pdf,/references/rulemakings/ac30
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/PubComm/PDFDocs/AC30/30copas.pdf,/references/rulemakings/ac30
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/PubComm/PDFDocs/AC30/30gw.pdf,/references/rulemakings/ac30
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/PubComm/PDFDocs/AC30/30herb.pdf,/references/rulemakings/ac30
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/PubComm/PDFDocs/AC30/30lnl.pdf,/references/rulemakings/ac30
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/PubComm/PDFDocs/AC30/30ipams.pdf,/references/rulemakings/ac30
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/PubComm/PDFDocs/AC30/30nm.pdf,/references/rulemakings/ac30
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/PubComm/PDFDocs/AC30/30strac.pdf,/references/rulemakings/ac30
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/PubComm/PDFDocs/AC30/30wyo.pdf,/references/rulemakings/ac30
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/PubComm/PDFDocs/AC38/38ap.PDF,/references/rulemakings/ac38
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/PubComm/PDFDocs/AC38/38che.PDF,/references/rulemakings/ac38
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/PubComm/PDFDocs/AC38/38gw.PDF,/references/rulemakings/ac38
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/IONR/PDFDocs/IndianOilDraftOperatingProtocol_061912_approved_Final.pdf,/about/engagement/ionr
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/PubComm/PDFDocs/AC38/38amo.PDF,/references/rulemakings/ac38
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/PubComm/PDFDocs/AC38/38ipams.PDF,/references/rulemakings/ac38
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/PubComm/PDFDocs/AC38/38cop.PDF,/references/rulemakings/ac38
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/IONR/PDFDocs/Minutes_ Oct 24-252012.pdf,/references
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/PubComm/PDFDocs/AC38/38ipa.pdf,/references/rulemakings/ac38
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/IONR/PDFDocs/MinutesSept2012.pdf,/references
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/PubComm/PDFDocs/AC38/38moc.PDF,/references/rulemakings/ac38
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/PubComm/PDFDocs/AC38/38ypc.PDF,/references/rulemakings/ac38
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/PubComm/PDFDocs/AC38/38oryx.PDF,/references/rulemakings/ac38
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/PubComm/PDFDocs/AC38/38se76.PDF,/references/rulemakings/ac38
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/pubcomm/PDFDocs/51ipams.pdf,/references/rulemakings/ac51
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/PubComm/PDFDocs/AC59/59cl.pdf,/references/rulemakings/ac59
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/PubComm/PDFDocs/AC59/59calpine.pdf,/references/rulemakings/ac59
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/PubComm/PDFDocs/AC59/59lnl.pdf,/references/rulemakings/ac59
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/PubComm/PDFDocs/AC59/59gea.pdf,/references/rulemakings/ac59
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/About/PDFDocs/OGP-Presentation_7_8_14.pptx,/about/engagement#presentations
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/About/PDFDocs/ONRR Overview and Updates.pdf,/about/engagement#presentations
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/PubComm/PDFDocs/AC59/59pc.pdf,/references/rulemakings/ac59
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/About/PDFDocs/Indian Oil and Other ONRR Updates.pdf,/about/engagement#presentations
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/Laws_R_D/PubComm/PDFDocs/AC59/59ncpa.pdf,/references/rulemakings/ac59
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/About/PDFDocs/Briefing-for-OCL-and-Intergov-staff_4-22-14.pptx,/about/engagement#presentations
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/ReportPay/PDFDocs/921215.pdf,/references/reporter-letters
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/ReportPay/PDFDocs/941110.pdf,/references/reporter-letters
published,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,137c91ed-c21a-419f-ba99-80c7d2fd5c7e,2022-04-10 17:00:00.100+00,/ReportPay/PDFDocs/961219.pdf,/references/reporter-letters
