legacy_id,name,fips_code,state,state_name,county,land_class,land_category,land_type,region_type,district_type,offshore_region,sort,creation_date,last_update_date
"87606","Louisiana, Vernon","22115","LA","Louisiana","Vernon","Federal","Onshore","Federal onshore","County","County","","LA2Ve","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87607","Louisiana, W Delta","22719","LA","Louisiana","W Delta","Federal","Onshore","Federal onshore","County","County","","LA2W ","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87608","Louisiana, Webster","22119","LA","Louisiana","Webster","Federal","Onshore","Federal onshore","County","County","","LA2We","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87609","Louisiana, Winn","22127","LA","Louisiana","Winn","Federal","Onshore","Federal onshore","County","County","","LA2Wi","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87639","Minnesota, Blue Earth","27013","MN","Minnesota","Blue Earth","Federal","Onshore","Federal onshore","County","County","","MN2Bl","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87640","Minnesota, Lake","27075","MN","Minnesota","Lake","Federal","Onshore","Federal onshore","County","County","","MN2La","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87641","Minnesota, Le Sueur","27079","MN","Minnesota","Le Sueur","Federal","Onshore","Federal onshore","County","County","","MN2Le","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87655","Mississippi, Choctaw","28019","MS","Mississippi","Choctaw","Federal","Onshore","Federal onshore","County","County","","MS2Ch","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87656","Mississippi, Claiborne","28021","MS","Mississippi","Claiborne","Federal","Onshore","Federal onshore","County","County","","MS2Cl","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87657","Mississippi, Clarke","28023","MS","Mississippi","Clarke","Federal","Onshore","Federal onshore","County","County","","MS2Cl","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87658","Mississippi, Copiah","28029","MS","Mississippi","Copiah","Federal","Onshore","Federal onshore","County","County","","MS2Co","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87659","Mississippi, Covington","28031","MS","Mississippi","Covington","Federal","Onshore","Federal onshore","County","County","","MS2Co","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87660","Mississippi, Forrest","28035","MS","Mississippi","Forrest","Federal","Onshore","Federal onshore","County","County","","MS2Fo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87661","Mississippi, Franklin","28037","MS","Mississippi","Franklin","Federal","Onshore","Federal onshore","County","County","","MS2Fr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87662","Mississippi, George","28039","MS","Mississippi","George","Federal","Onshore","Federal onshore","County","County","","MS2Ge","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87663","Mississippi, Greene","28041","MS","Mississippi","Greene","Federal","Onshore","Federal onshore","County","County","","MS2Gr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87664","Mississippi, Grenada","28043","MS","Mississippi","Grenada","Federal","Onshore","Federal onshore","County","County","","MS2Gr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87665","Mississippi, Hancock","28045","MS","Mississippi","Hancock","Federal","Onshore","Federal onshore","County","County","","MS2Ha","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87666","Mississippi, Harrison","28047","MS","Mississippi","Harrison","Federal","Onshore","Federal onshore","County","County","","MS2Ha","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87667","Mississippi, Itawamba","28057","MS","Mississippi","Itawamba","Federal","Onshore","Federal onshore","County","County","","MS2It","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87668","Mississippi, Jackson","28059","MS","Mississippi","Jackson","Federal","Onshore","Federal onshore","County","County","","MS2Ja","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87669","Mississippi, Jasper","28061","MS","Mississippi","Jasper","Federal","Onshore","Federal onshore","County","County","","MS2Ja","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87671","Mississippi, Jefferson","28063","MS","Mississippi","Jefferson","Federal","Onshore","Federal onshore","County","County","","MS2Je","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87672","Mississippi, Jones","28067","MS","Mississippi","Jones","Federal","Onshore","Federal onshore","County","County","","MS2Jo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87673","Mississippi, Lamar","28073","MS","Mississippi","Lamar","Federal","Onshore","Federal onshore","County","County","","MS2La","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87674","Mississippi, Lawrence","28077","MS","Mississippi","Lawrence","Federal","Onshore","Federal onshore","County","County","","MS2La","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87675","Mississippi, Lincoln","28085","MS","Mississippi","Lincoln","Federal","Onshore","Federal onshore","County","County","","MS2Li","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87676","Mississippi, Lowndes","28087","MS","Mississippi","Lowndes","Federal","Onshore","Federal onshore","County","County","","MS2Lo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87677","Mississippi, Madison","28089","MS","Mississippi","Madison","Federal","Onshore","Federal onshore","County","County","","MS2Ma","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87678","Mississippi, Marion","28091","MS","Mississippi","Marion","Federal","Onshore","Federal onshore","County","County","","MS2Ma","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87679","Mississippi, Monroe","28095","MS","Mississippi","Monroe","Federal","Onshore","Federal onshore","County","County","","MS2Mo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87680","Mississippi, Neshoba","28099","MS","Mississippi","Neshoba","Federal","Onshore","Federal onshore","County","County","","MS2Ne","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87681","Mississippi, Newton","28101","MS","Mississippi","Newton","Federal","Onshore","Federal onshore","County","County","","MS2Ne","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87682","Mississippi, Oktibbeha","28105","MS","Mississippi","Oktibbeha","Federal","Onshore","Federal onshore","County","County","","MS2Ok","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87600","Louisiana, St. Charles","22089","LA","Louisiana","St. Charles","Federal","Onshore","Federal onshore","County","County","","LA2St","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87594","Louisiana, Pointe Coupee","22077","LA","Louisiana","Pointe Coupee","Federal","Onshore","Federal onshore","County","County","","LA2Pt","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87642","Minnesota, St. Louis","27137","MN","Minnesota","St. Louis","Federal","Onshore","Federal onshore","County","County","","MN2St","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87683","Mississippi, Pearl River","28109","MS","Mississippi","Pearl River","Federal","Onshore","Federal onshore","County","County","","MS2Pe","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87684","Mississippi, Perry","28111","MS","Mississippi","Perry","Federal","Onshore","Federal onshore","County","County","","MS2Pe","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87685","Mississippi, Scott","28123","MS","Mississippi","Scott","Federal","Onshore","Federal onshore","County","County","","MS2Sc","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87686","Mississippi, Sharkey","28125","MS","Mississippi","Sharkey","Federal","Onshore","Federal onshore","County","County","","MS2Sh","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87687","Mississippi, Simpson","28127","MS","Mississippi","Simpson","Federal","Onshore","Federal onshore","County","County","","MS2Si","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87688","Mississippi, Smith","28129","MS","Mississippi","Smith","Federal","Onshore","Federal onshore","County","County","","MS2Sm","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87689","Mississippi, Stone","28131","MS","Mississippi","Stone","Federal","Onshore","Federal onshore","County","County","","MS2St","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87690","Mississippi, Tate","28137","MS","Mississippi","Tate","Federal","Onshore","Federal onshore","County","County","","MS2Ta","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87691","Mississippi, Tippah","28139","MS","Mississippi","Tippah","Federal","Onshore","Federal onshore","County","County","","MS2Ti","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87692","Mississippi, Tishomingo","28141","MS","Mississippi","Tishomingo","Federal","Onshore","Federal onshore","County","County","","MS2Ti","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87693","Mississippi, Wayne","28153","MS","Mississippi","Wayne","Federal","Onshore","Federal onshore","County","County","","MS2Wa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87694","Mississippi, Wilkinson","28157","MS","Mississippi","Wilkinson","Federal","Onshore","Federal onshore","County","County","","MS2Wi","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87695","Mississippi, Winston","28159","MS","Mississippi","Winston","Federal","Onshore","Federal onshore","County","County","","MS2Wi","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87696","Mississippi, Yalobusha","28161","MS","Mississippi","Yalobusha","Federal","Onshore","Federal onshore","County","County","","MS2Ya","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87727","Montana, Phillips","30071","MT","Montana","Phillips","Federal","Onshore","Federal onshore","County","County","","MT2Ph","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87728","Montana, Pondera","30073","MT","Montana","Pondera","Federal","Onshore","Federal onshore","County","County","","MT2Po","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87729","Montana, Powder River","30075","MT","Montana","Powder River","Federal","Onshore","Federal onshore","County","County","","MT2Po","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87730","Montana, Prairie","30079","MT","Montana","Prairie","Federal","Onshore","Federal onshore","County","County","","MT2Pr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87731","Montana, Richland","30083","MT","Montana","Richland","Federal","Onshore","Federal onshore","County","County","","MT2Ri","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87732","Montana, Roosevelt","30085","MT","Montana","Roosevelt","Federal","Onshore","Federal onshore","County","County","","MT2Ro","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87733","Montana, Rosebud","30087","MT","Montana","Rosebud","Federal","Onshore","Federal onshore","County","County","","MT2Ro","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87734","Montana, Sheridan","30091","MT","Montana","Sheridan","Federal","Onshore","Federal onshore","County","County","","MT2Sh","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87735","Montana, Stillwater","30095","MT","Montana","Stillwater","Federal","Onshore","Federal onshore","County","County","","MT2St","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87736","Montana, Sweet Grass","30097","MT","Montana","Sweet Grass","Federal","Onshore","Federal onshore","County","County","","MT2Sw","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87737","Montana, Teton","30099","MT","Montana","Teton","Federal","Onshore","Federal onshore","County","County","","MT2Te","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87738","Montana, Toole","30101","MT","Montana","Toole","Federal","Onshore","Federal onshore","County","County","","MT2To","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87739","Montana, Treasure","30103","MT","Montana","Treasure","Federal","Onshore","Federal onshore","County","County","","MT2Tr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87740","Montana, Valley","30105","MT","Montana","Valley","Federal","Onshore","Federal onshore","County","County","","MT2Va","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87741","Montana, Wheatland","30107","MT","Montana","Wheatland","Federal","Onshore","Federal onshore","County","County","","MT2Wh","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87742","Montana, Wibaux","30109","MT","Montana","Wibaux","Federal","Onshore","Federal onshore","County","County","","MT2Wi","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87743","Montana, Yellowstone","30111","MT","Montana","Yellowstone","Federal","Onshore","Federal onshore","County","County","","MT2Ye","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87767","Nebraska, Banner","31007","NE","Nebraska","Banner","Federal","Onshore","Federal onshore","County","County","","NE2Ba","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87768","Nebraska, Cheyenne","31033","NE","Nebraska","Cheyenne","Federal","Onshore","Federal onshore","County","County","","NE2Ch","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87770","Nebraska, Dundy","31057","NE","Nebraska","Dundy","Federal","Onshore","Federal onshore","County","County","","NE2Du","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87771","Nebraska, Harlan","31083","NE","Nebraska","Harlan","Federal","Onshore","Federal onshore","County","County","","NE2Ha","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87772","Nebraska, Hayes","31085","NE","Nebraska","Hayes","Federal","Onshore","Federal onshore","County","County","","NE2Ha","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87773","Nebraska, Hitchcock","31087","NE","Nebraska","Hitchcock","Federal","Onshore","Federal onshore","County","County","","NE2Hi","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87774","Nebraska, Kimball","31105","NE","Nebraska","Kimball","Federal","Onshore","Federal onshore","County","County","","NE2Ki","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87775","Nebraska, Morrill","31123","NE","Nebraska","Morrill","Federal","Onshore","Federal onshore","County","County","","NE2Mo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87776","Nebraska, Red Willow","31145","NE","Nebraska","Red Willow","Federal","Onshore","Federal onshore","County","County","","NE2Re","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87777","Nebraska, Scotts Bluff","31157","NE","Nebraska","Scotts Bluff","Federal","Onshore","Federal onshore","County","County","","NE2Sc","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87778","Nebraska, Sioux","31165","NE","Nebraska","Sioux","Federal","Onshore","Federal onshore","County","County","","NE2Si","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87819","Nevada, Pershing","32027","NV","Nevada","Pershing","Federal","Onshore","Federal onshore","County","County","","NV2Pe","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87820","Nevada, Washoe","32031","NV","Nevada","Washoe","Federal","Onshore","Federal onshore","County","County","","NV2Wa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87821","Nevada, White Pine","32033","NV","Nevada","White Pine","Federal","Onshore","Federal onshore","County","County","","NV2Wh","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87791","New Mexico, Hidalgo","35023","NM","New Mexico","Hidalgo","Federal","Onshore","Federal onshore","County","County","","NM2Hi","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87792","New Mexico, Lea","35025","NM","New Mexico","Lea","Federal","Onshore","Federal onshore","County","County","","NM2Le","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87793","New Mexico, Luna","35029","NM","New Mexico","Luna","Federal","Onshore","Federal onshore","County","County","","NM2Lu","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87794","New Mexico, Mckinley","35031","NM","New Mexico","Mckinley","Federal","Onshore","Federal onshore","County","County","","NM2Mc","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87795","New Mexico, Otero","35035","NM","New Mexico","Otero","Federal","Onshore","Federal onshore","County","County","","NM2Ot","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87796","New Mexico, Quay","35037","NM","New Mexico","Quay","Federal","Onshore","Federal onshore","County","County","","NM2Qu","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87797","New Mexico, Rio Arriba","35039","NM","New Mexico","Rio Arriba","Federal","Onshore","Federal onshore","County","County","","NM2Ri","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87798","New Mexico, Roosevelt","35041","NM","New Mexico","Roosevelt","Federal","Onshore","Federal onshore","County","County","","NM2Ro","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87799","New Mexico, Sandoval","35043","NM","New Mexico","Sandoval","Federal","Onshore","Federal onshore","County","County","","NM2Sa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87800","New Mexico, San Juan","35045","NM","New Mexico","San Juan","Federal","Onshore","Federal onshore","County","County","","NM2Sa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87801","New Mexico, San Miguel","35047","NM","New Mexico","San Miguel","Federal","Onshore","Federal onshore","County","County","","NM2Sa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87802","New Mexico, Sierra","35051","NM","New Mexico","Sierra","Federal","Onshore","Federal onshore","County","County","","NM2Si","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87803","New Mexico, Socorro","35053","NM","New Mexico","Socorro","Federal","Onshore","Federal onshore","County","County","","NM2So","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87804","New Mexico, Taos","35055","NM","New Mexico","Taos","Federal","Onshore","Federal onshore","County","County","","NM2Ta","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87805","New Mexico, Torrance","35057","NM","New Mexico","Torrance","Federal","Onshore","Federal onshore","County","County","","NM2To","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87806","New Mexico, Union","35059","NM","New Mexico","Union","Federal","Onshore","Federal onshore","County","County","","NM2Un","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87807","New Mexico, Valencia","35061","NM","New Mexico","Valencia","Federal","Onshore","Federal onshore","County","County","","NM2Va","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87766","North Dakota, Williams","38105","ND","North Dakota","Williams","Federal","Onshore","Federal onshore","County","County","","ND2Wi","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87853","Oklahoma, Cimarron","40025","OK","Oklahoma","Cimarron","Federal","Onshore","Federal onshore","County","County","","OK2Ci","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87854","Oklahoma, Cleveland","40027","OK","Oklahoma","Cleveland","Federal","Onshore","Federal onshore","County","County","","OK2Cl","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87855","Oklahoma, Coal","40029","OK","Oklahoma","Coal","Federal","Onshore","Federal onshore","County","County","","OK2Co","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87856","Oklahoma, Comanche","40031","OK","Oklahoma","Comanche","Federal","Onshore","Federal onshore","County","County","","OK2Co","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87857","Oklahoma, Creek","40037","OK","Oklahoma","Creek","Federal","Onshore","Federal onshore","County","County","","OK2Cr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87858","Oklahoma, Custer","40039","OK","Oklahoma","Custer","Federal","Onshore","Federal onshore","County","County","","OK2Cu","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87859","Oklahoma, Delaware","40041","OK","Oklahoma","Delaware","Federal","Onshore","Federal onshore","County","County","","OK2De","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87860","Oklahoma, Dewey","40043","OK","Oklahoma","Dewey","Federal","Onshore","Federal onshore","County","County","","OK2De","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87861","Oklahoma, Ellis","40045","OK","Oklahoma","Ellis","Federal","Onshore","Federal onshore","County","County","","OK2El","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87862","Oklahoma, Garfield","40047","OK","Oklahoma","Garfield","Federal","Onshore","Federal onshore","County","County","","OK2Ga","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87863","Oklahoma, Garvin","40049","OK","Oklahoma","Garvin","Federal","Onshore","Federal onshore","County","County","","OK2Ga","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87864","Oklahoma, Grady","40051","OK","Oklahoma","Grady","Federal","Onshore","Federal onshore","County","County","","OK2Gr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87865","Oklahoma, Grant","40053","OK","Oklahoma","Grant","Federal","Onshore","Federal onshore","County","County","","OK2Gr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87866","Oklahoma, Greer","40055","OK","Oklahoma","Greer","Federal","Onshore","Federal onshore","County","County","","OK2Gr","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87867","Oklahoma, Harmon","40057","OK","Oklahoma","Harmon","Federal","Onshore","Federal onshore","County","County","","OK2Ha","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87868","Oklahoma, Harper","40059","OK","Oklahoma","Harper","Federal","Onshore","Federal onshore","County","County","","OK2Ha","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87869","Oklahoma, Haskell","40061","OK","Oklahoma","Haskell","Federal","Onshore","Federal onshore","County","County","","OK2Ha","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87870","Oklahoma, Hughes","40063","OK","Oklahoma","Hughes","Federal","Onshore","Federal onshore","County","County","","OK2Hu","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87871","Oklahoma, Jackson","40065","OK","Oklahoma","Jackson","Federal","Onshore","Federal onshore","County","County","","OK2Ja","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87872","Oklahoma, Kay","40071","OK","Oklahoma","Kay","Federal","Onshore","Federal onshore","County","County","","OK2Ka","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87873","Oklahoma, Kingfisher","40073","OK","Oklahoma","Kingfisher","Federal","Onshore","Federal onshore","County","County","","OK2Ki","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87874","Oklahoma, Kiowa","40075","OK","Oklahoma","Kiowa","Federal","Onshore","Federal onshore","County","County","","OK2Ki","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87875","Oklahoma, Latimer","40077","OK","Oklahoma","Latimer","Federal","Onshore","Federal onshore","County","County","","OK2La","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87876","Oklahoma, Le Flore","40079","OK","Oklahoma","Le Flore","Federal","Onshore","Federal onshore","County","County","","OK2Le","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87877","Oklahoma, Lincoln","40081","OK","Oklahoma","Lincoln","Federal","Onshore","Federal onshore","County","County","","OK2Li","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87878","Oklahoma, Logan","40083","OK","Oklahoma","Logan","Federal","Onshore","Federal onshore","County","County","","OK2Lo","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87879","Oklahoma, Major","40093","OK","Oklahoma","Major","Federal","Onshore","Federal onshore","County","County","","OK2Ma","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87880","Oklahoma, Marshall","40095","OK","Oklahoma","Marshall","Federal","Onshore","Federal onshore","County","County","","OK2Ma","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87881","Oklahoma, Mcclain","40087","OK","Oklahoma","Mcclain","Federal","Onshore","Federal onshore","County","County","","OK2Mc","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87882","Oklahoma, Mccurtain","40089","OK","Oklahoma","Mccurtain","Federal","Onshore","Federal onshore","County","County","","OK2Mc","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87883","Oklahoma, Mcintosh","40091","OK","Oklahoma","Mcintosh","Federal","Onshore","Federal onshore","County","County","","OK2Mc","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87884","Oklahoma, Murray","40099","OK","Oklahoma","Murray","Federal","Onshore","Federal onshore","County","County","","OK2Mu","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87885","Oklahoma, Muskogee","40101","OK","Oklahoma","Muskogee","Federal","Onshore","Federal onshore","County","County","","OK2Mu","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87886","Oklahoma, Noble","40103","OK","Oklahoma","Noble","Federal","Onshore","Federal onshore","County","County","","OK2No","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87887","Oklahoma, Okfuskee","40107","OK","Oklahoma","Okfuskee","Federal","Onshore","Federal onshore","County","County","","OK2Ok","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87888","Oklahoma, Oklahoma","40109","OK","Oklahoma","Oklahoma","Federal","Onshore","Federal onshore","County","County","","OK2Ok","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
"87889","Oklahoma, Payne","40119","OK","Oklahoma","Payne","Federal","Onshore","Federal onshore","County","County","","OK2Pa","2025-02-19T18:29:36.469322+00:00","2025-02-19T18:29:36.469322+00:00"
