legacy_commodity_id,duplicate_no,legacy_location_id,legacy_period_id,volume,unit,unit_abbr
15435,1,88070,26032,5662599,"ton","ton"
15446,1,88070,26032,74641,"ton","ton"
15447,1,88070,26032,49618,"ton","ton"
15451,1,88070,26032,1455,"ton","ton"
15399,1,88070,26033,2479706,"bbl","bbl"
15400,1,88070,26033,138883140,"mcf","mcf"
15406,1,88070,26033,24850,"ton","ton"
15407,1,88070,26033,87978,"ton","ton"
15416,1,88070,26033,116333,"ton","ton"
15422,1,88070,26033,2186850,"ton","ton"
15435,1,88070,26033,7069757,"ton","ton"
15446,1,88070,26033,139262,"ton","ton"
15447,1,88070,26033,40797,"ton","ton"
15451,1,88070,26033,2242,"ton","ton"
15399,1,88070,26034,2377500,"bbl","bbl"
15400,1,88070,26034,130479461,"mcf","mcf"
15406,1,88070,26034,31532,"ton","ton"
15407,1,88070,26034,58172,"ton","ton"
15416,1,88070,26034,118021,"ton","ton"
15422,1,88070,26034,1583464,"ton","ton"
15435,1,88070,26034,5545300,"ton","ton"
15446,1,88070,26034,139689,"ton","ton"
15447,1,88070,26034,28409,"ton","ton"
15451,1,88070,26034,931,"ton","ton"
15399,1,88070,26035,2319465,"bbl","bbl"
15400,1,88070,26035,134018296,"mcf","mcf"
15406,1,88070,26035,22152,"ton","ton"
15407,1,88070,26035,83421,"ton","ton"
15416,1,88070,26035,104405,"ton","ton"
15422,1,88070,26035,2448074,"ton","ton"
15435,1,88070,26035,4990309,"ton","ton"
15446,1,88070,26035,120768,"ton","ton"
15447,1,88070,26035,46904,"ton","ton"
15451,1,88070,26035,705,"ton","ton"
15399,1,88070,26036,2492736,"bbl","bbl"
15400,1,88070,26036,131800142,"mcf","mcf"
15406,1,88070,26036,51234,"ton","ton"
15407,1,88070,26036,5647,"ton","ton"
15416,1,88070,26036,88412,"ton","ton"
15422,1,88070,26036,2889839,"ton","ton"
15435,1,88070,26036,5705147,"ton","ton"
15446,1,88070,26036,245058,"ton","ton"
15447,1,88070,26036,34297,"ton","ton"
15451,1,88070,26036,1927,"ton","ton"
15399,1,88070,26037,2722022,"bbl","bbl"
15400,1,88070,26037,145005082,"mcf","mcf"
15406,1,88070,26037,24189,"ton","ton"
15407,1,88070,26037,111861,"ton","ton"
15416,1,88070,26037,73596,"ton","ton"
15422,1,88070,26037,3886834,"ton","ton"
15435,1,88070,26037,4740200,"ton","ton"
15446,1,88070,26037,96420,"ton","ton"
15447,1,88070,26037,69262,"ton","ton"
15451,1,88070,26037,69,"ton","ton"
15399,1,88070,26038,2849463,"bbl","bbl"
15400,1,88070,26038,148575934,"mcf","mcf"
15406,1,88070,26038,27739,"ton","ton"
15407,1,88070,26038,121115,"ton","ton"
15416,1,88070,26038,88213,"ton","ton"
15422,1,88070,26038,3123934,"ton","ton"
15435,1,88070,26038,5232597,"ton","ton"
15446,1,88070,26038,110039,"ton","ton"
15447,1,88070,26038,71539,"ton","ton"
15399,1,88070,26039,2709935,"bbl","bbl"
15400,1,88070,26039,139154613,"mcf","mcf"
15406,1,88070,26039,41442,"ton","ton"
15407,1,88070,26039,136506,"ton","ton"
15416,1,88070,26039,91878,"ton","ton"
15422,1,88070,26039,3611250,"ton","ton"
15435,1,88070,26039,6075994,"ton","ton"
15446,1,88070,26039,157852,"ton","ton"
15447,1,88070,26039,107022,"ton","ton"
15399,1,88070,26040,2696989,"bbl","bbl"
15400,1,88070,26040,131130828,"mcf","mcf"
15406,1,88070,26040,20447,"ton","ton"
15407,1,88070,26040,43245,"ton","ton"
15416,1,88070,26040,95877,"ton","ton"
15422,1,88070,26040,3129272,"ton","ton"
15435,1,88070,26040,4863569,"ton","ton"
15446,1,88070,26040,163887,"ton","ton"
15447,1,88070,26040,70079,"ton","ton"
15399,1,88070,26041,2596763,"bbl","bbl"
15400,1,88070,26041,121170962,"mcf","mcf"
15406,1,88070,26041,22568,"ton","ton"
15407,1,88070,26041,11784,"ton","ton"
15416,1,88070,26041,51726,"ton","ton"
15422,1,88070,26041,2770874,"ton","ton"
15435,1,88070,26041,3676387,"ton","ton"
15446,1,88070,26041,198502,"ton","ton"
15447,1,88070,26041,74957,"ton","ton"
15399,1,88070,26042,2407883,"bbl","bbl"
15400,1,88070,26042,115527902,"mcf","mcf"
15406,1,88070,26042,11221,"ton","ton"
15407,1,88070,26042,25591,"ton","ton"
15416,1,88070,26042,54468,"ton","ton"
15422,1,88070,26042,2523052,"ton","ton"
15435,1,88070,26042,3712386,"ton","ton"
15446,1,88070,26042,162435,"ton","ton"
15447,1,88070,26042,65274,"ton","ton"
15399,1,88070,26043,2376367,"bbl","bbl"
15400,1,88070,26043,119692203,"mcf","mcf"
15406,1,88070,26043,16867,"ton","ton"
15407,1,88070,26043,12543,"ton","ton"
15416,1,88070,26043,49919,"ton","ton"
15422,1,88070,26043,3981502,"ton","ton"
15435,1,88070,26043,3026973,"ton","ton"
15446,1,88070,26043,167512,"ton","ton"
15447,1,88070,26043,61155,"ton","ton"
15399,1,88070,26044,2428929,"bbl","bbl"
15400,1,88070,26044,118639247,"mcf","mcf"
15406,1,88070,26044,9811,"ton","ton"
15407,1,88070,26044,85810,"ton","ton"
15416,1,88070,26044,35233,"ton","ton"
15422,1,88070,26044,4028806,"ton","ton"
15426,1,88070,26044,3144,"ton","ton"
15435,1,88070,26044,3819452,"ton","ton"
15446,1,88070,26044,126541,"ton","ton"
15447,1,88070,26044,63364,"ton","ton"
15399,1,88070,26045,2135163,"bbl","bbl"
15400,1,88070,26045,110189865,"mcf","mcf"
15406,1,88070,26045,7569,"ton","ton"
15407,1,88070,26045,115063,"ton","ton"
15416,1,88070,26045,24703,"ton","ton"
15422,1,88070,26045,3846137,"ton","ton"
15426,1,88070,26045,12143,"ton","ton"
15435,1,88070,26045,3774702,"ton","ton"
15446,1,88070,26045,85337,"ton","ton"
15447,1,88070,26045,72659,"ton","ton"
15399,1,88070,26046,1914718,"bbl","bbl"
15400,1,88070,26046,102163838,"mcf","mcf"
15406,1,88070,26046,12226,"ton","ton"
15407,1,88070,26046,104680,"ton","ton"
15416,1,88070,26046,37200,"ton","ton"
15422,1,88070,26046,3141743,"ton","ton"
15426,1,88070,26046,39317,"ton","ton"
15435,1,88070,26046,4952512,"ton","ton"
15446,1,88070,26046,191945,"ton","ton"
15447,1,88070,26046,112804,"ton","ton"
15399,1,88070,26047,1624059,"bbl","bbl"
15400,1,88070,26047,98430010,"mcf","mcf"
15407,1,88070,26047,174963,"ton","ton"
15416,1,88070,26047,39143,"ton","ton"
15422,1,88070,26047,2334356,"ton","ton"
15426,1,88070,26047,7514,"ton","ton"
15435,1,88070,26047,4871408,"ton","ton"
15446,1,88070,26047,155278,"ton","ton"
15447,1,88070,26047,106608,"ton","ton"
15399,1,88070,44600,1590364,"bbl","bbl"
15400,1,88070,44600,92108042,"mcf","mcf"
15407,1,88070,44600,258015,"ton","ton"
15416,1,88070,44600,36893,"ton","ton"
15422,1,88070,44600,2114898,"ton","ton"
15426,1,88070,44600,8536,"ton","ton"
15435,1,88070,44600,5170274,"ton","ton"
15446,1,88070,44600,80345,"ton","ton"
15447,1,88070,44600,89868,"ton","ton"
15399,1,88070,1177389,1685574,"bbl","bbl"
15400,1,88070,1177389,101724137,"mcf","mcf"
15407,1,88070,1177389,95306,"ton","ton"
15416,1,88070,1177389,27227,"ton","ton"
15422,1,88070,1177389,1279194,"ton","ton"
15426,1,88070,1177389,21238,"ton","ton"
15435,1,88070,1177389,4852201,"ton","ton"
15446,1,88070,1177389,44043,"ton","ton"
15447,1,88070,1177389,35708,"ton","ton"
15399,1,88072,26028,1173237,"bbl","bbl"
15400,1,88072,26028,63683662,"mcf","mcf"
15399,1,88072,26029,1010138,"bbl","bbl"
15400,1,88072,26029,59315465,"mcf","mcf"
15399,1,88072,26030,871917,"bbl","bbl"
15400,1,88072,26030,57204760,"mcf","mcf"
15399,1,88072,26031,721474,"bbl","bbl"
15400,1,88072,26031,55004673,"mcf","mcf"
15399,1,88072,26032,592825,"bbl","bbl"
15400,1,88072,26032,51413401,"mcf","mcf"
15399,1,88072,26033,567970,"bbl","bbl"
15400,1,88072,26033,51377602,"mcf","mcf"
15399,1,88072,26034,474791,"bbl","bbl"
15400,1,88072,26034,44610945,"mcf","mcf"
15399,1,88072,26035,459749,"bbl","bbl"
15400,1,88072,26035,48112886,"mcf","mcf"
15399,1,88072,26036,456959,"bbl","bbl"
15400,1,88072,26036,43511986,"mcf","mcf"
15399,1,88072,26037,489294,"bbl","bbl"
15400,1,88072,26037,43974979,"mcf","mcf"
15399,1,88072,26038,461945,"bbl","bbl"
15400,1,88072,26038,41647709,"mcf","mcf"
15399,1,88072,26039,443111,"bbl","bbl"
15400,1,88072,26039,40354894,"mcf","mcf"
15399,1,88072,26040,400014,"bbl","bbl"
15400,1,88072,26040,38489342,"mcf","mcf"
15399,1,88072,26041,392843,"bbl","bbl"
15400,1,88072,26041,38333252,"mcf","mcf"
15399,1,88072,26042,384774,"bbl","bbl"
15400,1,88072,26042,36565523,"mcf","mcf"
15399,1,88072,26043,353405,"bbl","bbl"
15400,1,88072,26043,39711049,"mcf","mcf"
15399,1,88072,26044,266000,"bbl","bbl"
15400,1,88072,26044,26746134,"mcf","mcf"
15399,1,88072,26045,198826,"bbl","bbl"
15400,1,88072,26045,18071412,"mcf","mcf"
15399,1,88072,26046,219706,"bbl","bbl"
15400,1,88072,26046,27892787,"mcf","mcf"
15399,1,88072,26047,204775,"bbl","bbl"
15400,1,88072,26047,25489141,"mcf","mcf"
15399,1,88072,44600,274250,"bbl","bbl"
15400,1,88072,44600,34229169,"mcf","mcf"
15399,1,88072,1177389,192149,"bbl","bbl"
15400,1,88072,1177389,23905273,"mcf","mcf"
15399,1,88073,26028,793235,"bbl","bbl"
15400,1,88073,26028,1697085,"mcf","mcf"
15399,1,88073,26029,719016,"bbl","bbl"
15400,1,88073,26029,1479364,"mcf","mcf"
15399,1,88073,26030,614102,"bbl","bbl"
15400,1,88073,26030,1309037,"mcf","mcf"
15399,1,88073,26031,615095,"bbl","bbl"
15400,1,88073,26031,1125697,"mcf","mcf"
15399,1,88073,26032,605412,"bbl","bbl"
15400,1,88073,26032,974735,"mcf","mcf"
15399,1,88073,26033,562648,"bbl","bbl"
15400,1,88073,26033,860847,"mcf","mcf"
15399,1,88073,26034,495574,"bbl","bbl"
15400,1,88073,26034,781321,"mcf","mcf"
15399,1,88073,26035,502100,"bbl","bbl"
15400,1,88073,26035,740440,"mcf","mcf"
15399,1,88073,26036,462398,"bbl","bbl"
15400,1,88073,26036,669669,"mcf","mcf"
15399,1,88073,26037,486789,"bbl","bbl"
15400,1,88073,26037,658270,"mcf","mcf"
15399,1,88073,26038,502904,"bbl","bbl"
15400,1,88073,26038,616980,"mcf","mcf"
15399,1,88073,26039,547518,"bbl","bbl"
15400,1,88073,26039,614163,"mcf","mcf"
15399,1,88073,26040,504312,"bbl","bbl"
15400,1,88073,26040,598546,"mcf","mcf"
15399,1,88073,26041,420800,"bbl","bbl"
15400,1,88073,26041,541791,"mcf","mcf"
15399,1,88073,26042,380621,"bbl","bbl"
15400,1,88073,26042,501363,"mcf","mcf"
15399,1,88073,26043,380886,"bbl","bbl"
15400,1,88073,26043,494556,"mcf","mcf"
15399,1,88073,26044,326427,"bbl","bbl"
15400,1,88073,26044,426714,"mcf","mcf"
15399,1,88073,26045,264575,"bbl","bbl"
15400,1,88073,26045,360576,"mcf","mcf"
15399,1,88073,26046,301770,"bbl","bbl"
15400,1,88073,26046,334815,"mcf","mcf"
15399,1,88073,26047,280949,"bbl","bbl"
15400,1,88073,26047,295775,"mcf","mcf"
15399,1,88073,44600,266328,"bbl","bbl"
15400,1,88073,44600,359875,"mcf","mcf"
15399,1,88073,1177389,233277,"bbl","bbl"
15400,1,88073,1177389,235997,"mcf","mcf"
15399,1,88074,26028,622411,"bbl","bbl"
15400,1,88074,26028,1210278,"mcf","mcf"
15399,1,88074,26029,599568,"bbl","bbl"
15400,1,88074,26029,1214236,"mcf","mcf"
15399,1,88074,26030,567708,"bbl","bbl"
15400,1,88074,26030,1163961,"mcf","mcf"
15399,1,88074,26031,545701,"bbl","bbl"
15400,1,88074,26031,1144505,"mcf","mcf"
15399,1,88074,26032,511269,"bbl","bbl"
15400,1,88074,26032,1139031,"mcf","mcf"
15399,1,88074,26033,464548,"bbl","bbl"
15400,1,88074,26033,922686,"mcf","mcf"
15399,1,88074,26034,423461,"bbl","bbl"
15400,1,88074,26034,985422,"mcf","mcf"
15399,1,88074,26035,393593,"bbl","bbl"
15400,1,88074,26035,999872,"mcf","mcf"
15399,1,88074,26036,363126,"bbl","bbl"
15400,1,88074,26036,911654,"mcf","mcf"
15399,1,88074,26037,351418,"bbl","bbl"
15400,1,88074,26037,944047,"mcf","mcf"
15399,1,88074,26038,328023,"bbl","bbl"
15400,1,88074,26038,917179,"mcf","mcf"
15399,1,88074,26039,343307,"bbl","bbl"
15400,1,88074,26039,829684,"mcf","mcf"
15399,1,88074,26040,330481,"bbl","bbl"
15400,1,88074,26040,737130,"mcf","mcf"
15399,1,88074,26041,323005,"bbl","bbl"
15400,1,88074,26041,822154,"mcf","mcf"
15399,1,88074,26042,298886,"bbl","bbl"
15400,1,88074,26042,795131,"mcf","mcf"
15399,1,88074,26043,292653,"bbl","bbl"
15400,1,88074,26043,615203,"mcf","mcf"
15399,1,88074,26044,222602,"bbl","bbl"
15400,1,88074,26044,543697,"mcf","mcf"
15399,1,88074,26045,186883,"bbl","bbl"
15400,1,88074,26045,498582,"mcf","mcf"
15399,1,88074,26046,180602,"bbl","bbl"
15400,1,88074,26046,444896,"mcf","mcf"
15399,1,88074,26047,186079,"bbl","bbl"
15400,1,88074,26047,441275,"mcf","mcf"
15399,1,88074,44600,174319,"bbl","bbl"
15400,1,88074,44600,396361,"mcf","mcf"
15399,1,88074,1177389,172187,"bbl","bbl"
15400,1,88074,1177389,373443,"mcf","mcf"
15399,1,88082,26033,8136,"bbl","bbl"
15400,1,88082,26033,7529,"mcf","mcf"
15399,1,88082,26034,10376,"bbl","bbl"
15400,1,88082,26034,27740,"mcf","mcf"
15399,1,88082,26036,31174,"bbl","bbl"
15400,1,88082,26036,34951,"mcf","mcf"
15399,1,88082,26037,157069,"bbl","bbl"
15400,1,88082,26037,272481,"mcf","mcf"
15399,1,88082,26038,154807,"bbl","bbl"
15400,1,88082,26038,224506,"mcf","mcf"
15399,1,88082,26039,398130,"bbl","bbl"
15400,1,88082,26039,1199136,"mcf","mcf"
15399,1,88082,26040,756505,"bbl","bbl"
15400,1,88082,26040,1374622,"mcf","mcf"
15399,1,88082,26041,92199,"bbl","bbl"
15400,1,88082,26041,425353,"mcf","mcf"
15399,1,88082,26042,14226,"bbl","bbl"
15400,1,88082,26042,46271,"mcf","mcf"
15399,1,88082,26043,9899,"bbl","bbl"
15400,1,88082,26043,12709,"mcf","mcf"
15399,1,88082,26044,3798,"bbl","bbl"
15400,1,88082,26044,1993,"mcf","mcf"
15400,1,88082,26045,450,"mcf","mcf"
15399,1,88082,26046,1380,"bbl","bbl"
15400,1,88082,26046,1315,"mcf","mcf"
15399,1,88082,26047,835337,"bbl","bbl"
15400,1,88082,26047,2767679,"mcf","mcf"
15399,1,88082,44600,421893,"bbl","bbl"
15400,1,88082,44600,1470740,"mcf","mcf"
15399,1,88082,1177389,1132225,"bbl","bbl"
15400,1,88082,1177389,2001925,"mcf","mcf"
15400,1,88118,26028,1777198,"mcf","mcf"
15400,1,88118,26029,961526,"mcf","mcf"
15400,1,88118,26030,1029328,"mcf","mcf"
15399,1,88118,26031,2381,"bbl","bbl"
15400,1,88118,26031,1423486,"mcf","mcf"
15399,1,88118,26032,1828,"bbl","bbl"
15400,1,88118,26032,739074,"mcf","mcf"
15399,1,88118,26033,2146,"bbl","bbl"
15400,1,88118,26033,610753,"mcf","mcf"
15399,1,88118,26034,529,"bbl","bbl"
15400,1,88118,26034,2689368,"mcf","mcf"
15399,1,88118,26035,1094,"bbl","bbl"
15400,1,88118,26035,12337104,"mcf","mcf"
15399,1,88118,26036,718,"bbl","bbl"
15400,1,88118,26036,23800667,"mcf","mcf"
15399,1,88118,26037,398,"bbl","bbl"
15400,1,88118,26037,28421176,"mcf","mcf"
15399,1,88118,26038,396,"bbl","bbl"
15400,1,88118,26038,22799473,"mcf","mcf"
15399,1,88118,26039,223,"bbl","bbl"
15400,1,88118,26039,16124055,"mcf","mcf"
15399,1,88118,26040,31684,"bbl","bbl"
15400,1,88118,26040,1760920,"mcf","mcf"
15399,1,88118,26041,46320,"bbl","bbl"
15400,1,88118,26041,44488,"mcf","mcf"
15399,1,88118,26042,27945,"bbl","bbl"
15400,1,88118,26042,9560,"mcf","mcf"
15399,1,88118,26043,5663,"bbl","bbl"
15399,1,88118,26044,4848,"bbl","bbl"
15399,1,88118,26045,2214,"bbl","bbl"
15399,1,88133,26031,64,"bbl","bbl"
15400,1,88133,26031,39926,"mcf","mcf"
15399,1,88133,26032,195,"bbl","bbl"
15400,1,88133,26032,226749,"mcf","mcf"
15399,1,88133,26033,490,"bbl","bbl"
15400,1,88133,26033,431682,"mcf","mcf"
15399,1,88133,26034,288,"bbl","bbl"
15400,1,88133,26034,381287,"mcf","mcf"
15399,1,88133,26035,173,"bbl","bbl"
15400,1,88133,26035,553045,"mcf","mcf"
15399,1,88133,26036,154,"bbl","bbl"
15400,1,88133,26036,462253,"mcf","mcf"
15399,1,88133,26037,54,"bbl","bbl"
15400,1,88133,26037,77252,"mcf","mcf"
15400,1,88133,26038,76696,"mcf","mcf"
15400,1,88133,26039,33412,"mcf","mcf"
15400,1,88133,26040,24429,"mcf","mcf"
15400,1,88133,26041,21341,"mcf","mcf"
15400,1,88133,26042,13581,"mcf","mcf"
15400,1,88133,26043,18664,"mcf","mcf"
15400,1,88133,26044,6701,"mcf","mcf"
15400,1,88133,26045,2575,"mcf","mcf"
15400,1,88133,26046,2893,"mcf","mcf"
15400,1,88133,26047,3175,"mcf","mcf"
15400,1,88133,44600,2242,"mcf","mcf"
15400,1,88133,1177389,1975,"mcf","mcf"
15399,1,88135,26028,922,"bbl","bbl"
15400,1,88135,26028,3991,"mcf","mcf"
15399,1,88135,26029,143568,"bbl","bbl"
15400,1,88135,26029,107738,"mcf","mcf"
15399,1,88135,26030,116779,"bbl","bbl"
15400,1,88135,26030,78866,"mcf","mcf"
15399,1,88135,26031,48570,"bbl","bbl"
15400,1,88135,26031,32256,"mcf","mcf"
15399,1,88135,26032,28263,"bbl","bbl"
15400,1,88135,26032,37312,"mcf","mcf"
15399,1,88135,26033,48698,"bbl","bbl"
15400,1,88135,26033,74652,"mcf","mcf"
15400,1,88135,26034,10998,"mcf","mcf"
15399,1,88135,26037,336,"bbl","bbl"
15400,1,88135,26037,1430,"mcf","mcf"
15399,1,88135,26038,544,"bbl","bbl"
15400,1,88135,26038,63,"mcf","mcf"
15399,1,88135,26039,321,"bbl","bbl"
15399,1,88135,26040,833,"bbl","bbl"
15399,1,88135,26041,269,"bbl","bbl"
15400,1,88135,26041,9,"mcf","mcf"
15399,1,88135,26042,25977,"bbl","bbl"
15400,1,88135,26042,20640,"mcf","mcf"
15399,1,88135,26043,66728,"bbl","bbl"
15400,1,88135,26043,69414,"mcf","mcf"
15399,1,88135,26044,14006,"bbl","bbl"
15400,1,88135,26044,18233,"mcf","mcf"
15399,1,88135,26045,226,"bbl","bbl"
15400,1,88135,26045,1,"mcf","mcf"
15399,1,88135,26046,373,"bbl","bbl"
15399,1,88135,26047,16,"bbl","bbl"
15399,1,88135,44600,23,"bbl","bbl"
15399,1,88135,1177389,25,"bbl","bbl"
15399,1,88136,26037,511,"bbl","bbl"
15399,1,88136,26038,187,"bbl","bbl"
15399,1,88136,26039,32139,"bbl","bbl"
15400,1,88136,26039,18600,"mcf","mcf"
15399,1,88136,26040,56234,"bbl","bbl"
15400,1,88136,26040,44271,"mcf","mcf"
15399,1,88136,26047,39674,"bbl","bbl"
15400,1,88136,26047,16164,"mcf","mcf"
15399,1,88136,44600,294599,"bbl","bbl"
15400,1,88136,44600,319683,"mcf","mcf"
15399,1,88136,1177389,165372,"bbl","bbl"
15400,1,88136,1177389,382345,"mcf","mcf"
15399,1,88143,26029,1960,"bbl","bbl"
15400,1,88143,26029,78,"mcf","mcf"
15399,1,88143,26030,11362,"bbl","bbl"
15400,1,88143,26030,942,"mcf","mcf"
15399,1,88143,26031,1105,"bbl","bbl"
15400,1,88143,26031,408,"mcf","mcf"
15399,1,88143,26032,568,"bbl","bbl"
15400,1,88143,26032,572,"mcf","mcf"
15399,1,88143,26033,300,"bbl","bbl"
15400,1,88143,26033,232,"mcf","mcf"
15399,1,88143,26034,210,"bbl","bbl"
15400,1,88143,26034,132,"mcf","mcf"
15399,1,88143,26035,174,"bbl","bbl"
15400,1,88143,26035,282,"mcf","mcf"
15399,1,88143,26043,9107,"bbl","bbl"
15400,1,88143,26043,2,"mcf","mcf"
15399,1,88143,26044,38316,"bbl","bbl"
15400,1,88143,26044,34,"mcf","mcf"
15399,1,88143,26045,9668,"bbl","bbl"
15400,1,88143,26045,154,"mcf","mcf"
15399,1,88143,26046,8179,"bbl","bbl"
15400,1,88143,26046,348,"mcf","mcf"
15399,1,88143,26047,4316,"bbl","bbl"
15400,1,88143,26047,217,"mcf","mcf"
15399,1,88143,44600,3508,"bbl","bbl"
15400,1,88143,44600,383,"mcf","mcf"
15399,1,88143,1177389,2624,"bbl","bbl"
15400,1,88143,1177389,99,"mcf","mcf"
15399,1,88144,26028,57586,"bbl","bbl"
15400,1,88144,26028,697374,"mcf","mcf"
15399,1,88144,26029,168282,"bbl","bbl"
15400,1,88144,26029,475632,"mcf","mcf"
15399,1,88144,26030,83986,"bbl","bbl"
15400,1,88144,26030,473238,"mcf","mcf"
15399,1,88144,26031,83524,"bbl","bbl"
15400,1,88144,26031,1551660,"mcf","mcf"
15399,1,88144,26032,89309,"bbl","bbl"
15400,1,88144,26032,2924928,"mcf","mcf"
15399,1,88144,26033,94600,"bbl","bbl"
15400,1,88144,26033,3519427,"mcf","mcf"
15399,1,88144,26034,219188,"bbl","bbl"
15400,1,88144,26034,4979429,"mcf","mcf"
15399,1,88144,26035,309799,"bbl","bbl"
15400,1,88144,26035,6991213,"mcf","mcf"
15399,1,88144,26036,824818,"bbl","bbl"
15400,1,88144,26036,5417251,"mcf","mcf"
15399,1,88144,26037,2593277,"bbl","bbl"
15400,1,88144,26037,9321550,"mcf","mcf"
15399,1,88144,26038,4533676,"bbl","bbl"
15400,1,88144,26038,16103474,"mcf","mcf"
15399,1,88144,26039,1218772,"bbl","bbl"
15400,1,88144,26039,4730015,"mcf","mcf"
15399,1,88144,26040,583583,"bbl","bbl"
15400,1,88144,26040,2726117,"mcf","mcf"
15399,1,88144,26041,364595,"bbl","bbl"
15400,1,88144,26041,1875721,"mcf","mcf"
15399,1,88144,26042,334431,"bbl","bbl"
15400,1,88144,26042,1852696,"mcf","mcf"
15399,1,88144,26043,631695,"bbl","bbl"
15400,1,88144,26043,2494015,"mcf","mcf"
15399,1,88144,26044,2325339,"bbl","bbl"
15400,1,88144,26044,10545956,"mcf","mcf"
15399,1,88144,26045,4047588,"bbl","bbl"
15400,1,88144,26045,24332486,"mcf","mcf"
15399,1,88144,26046,11706145,"bbl","bbl"
15400,1,88144,26046,69208910,"mcf","mcf"
15399,1,88144,26047,15805055,"bbl","bbl"
15400,1,88144,26047,106134226,"mcf","mcf"
15399,1,88144,44600,24281036,"bbl","bbl"
15400,1,88144,44600,148677370,"mcf","mcf"
15399,1,88144,1177389,18636393,"bbl","bbl"
15400,1,88144,1177389,111491121,"mcf","mcf"
15399,1,88149,26030,28,"bbl","bbl"
15400,1,88149,26030,17112,"mcf","mcf"
15399,1,88149,26031,280,"bbl","bbl"
15400,1,88149,26031,68375,"mcf","mcf"
15399,1,88149,26032,422,"bbl","bbl"
15400,1,88149,26032,140078,"mcf","mcf"
15399,1,88149,26033,182,"bbl","bbl"
15400,1,88149,26033,108138,"mcf","mcf"
15399,1,88149,26034,41,"bbl","bbl"
15400,1,88149,26034,59248,"mcf","mcf"
15399,1,88149,26035,147,"bbl","bbl"
15400,1,88149,26035,59248,"mcf","mcf"
15399,1,88149,26036,1115,"bbl","bbl"
15400,1,88149,26036,54544,"mcf","mcf"
15399,1,88149,26037,913,"bbl","bbl"
15400,1,88149,26037,1345151,"mcf","mcf"
15399,1,88149,26038,626,"bbl","bbl"
15400,1,88149,26038,1655963,"mcf","mcf"
15399,1,88149,26039,773,"bbl","bbl"
15400,1,88149,26039,1144219,"mcf","mcf"
15399,1,88149,26040,416,"bbl","bbl"
15400,1,88149,26040,775742,"mcf","mcf"
15399,1,88149,26041,8,"bbl","bbl"
15400,1,88149,26041,639085,"mcf","mcf"
15399,1,88149,26042,227,"bbl","bbl"
15400,1,88149,26042,477996,"mcf","mcf"
15399,1,88149,26043,196,"bbl","bbl"
15400,1,88149,26043,98448,"mcf","mcf"
15399,1,88149,26044,120,"bbl","bbl"
15400,1,88149,26044,54367,"mcf","mcf"
15400,1,88149,26045,87,"mcf","mcf"
15399,1,88149,26046,130,"bbl","bbl"
15400,1,88149,26046,64331,"mcf","mcf"
15399,1,88149,26047,47,"bbl","bbl"
15400,1,88149,26047,34446,"mcf","mcf"
15399,1,88149,44600,78,"bbl","bbl"
15400,1,88149,44600,30020,"mcf","mcf"
15399,1,88149,1177389,52,"bbl","bbl"
15400,1,88149,1177389,27851,"mcf","mcf"
15399,1,88156,26037,1726,"bbl","bbl"
15400,1,88156,26037,2776,"mcf","mcf"
15399,1,88156,26038,10101,"bbl","bbl"
15400,1,88156,26038,22150,"mcf","mcf"
15399,1,88156,26039,7028,"bbl","bbl"
15400,1,88156,26039,17569,"mcf","mcf"
15399,1,88156,26040,9362,"bbl","bbl"
15400,1,88156,26040,18992,"mcf","mcf"
15399,1,88156,26041,8954,"bbl","bbl"
15400,1,88156,26041,20067,"mcf","mcf"
15399,1,88156,26042,6640,"bbl","bbl"
15400,1,88156,26042,10761,"mcf","mcf"
15399,1,88156,26043,4672,"bbl","bbl"
15400,1,88156,26043,4930,"mcf","mcf"
15399,1,88156,26044,4872,"bbl","bbl"
15400,1,88156,26044,5784,"mcf","mcf"
15399,1,88156,26045,3033,"bbl","bbl"
15400,1,88156,26045,3723,"mcf","mcf"
15399,1,88156,26046,6060,"bbl","bbl"
15400,1,88156,26046,5994,"mcf","mcf"
15399,1,88156,26047,7324,"bbl","bbl"
15400,1,88156,26047,3036,"mcf","mcf"
15399,1,88156,44600,6610,"bbl","bbl"
15400,1,88156,44600,8,"mcf","mcf"
15399,1,88156,1177389,6088,"bbl","bbl"
15400,1,88162,26035,362705,"mcf","mcf"
15400,1,88162,26036,516511,"mcf","mcf"
15400,1,88162,26037,206374,"mcf","mcf"
15400,1,88162,26038,136264,"mcf","mcf"
15400,1,88162,26039,122166,"mcf","mcf"
15400,1,88162,26040,81976,"mcf","mcf"
15400,1,88162,26041,63333,"mcf","mcf"
15400,1,88162,26042,45281,"mcf","mcf"
15400,1,88162,26043,35436,"mcf","mcf"
15400,1,88162,26044,34649,"mcf","mcf"
15400,1,88162,26045,17160,"mcf","mcf"
15400,1,88164,26033,27721,"mcf","mcf"
15400,1,88164,26034,8045,"mcf","mcf"
15400,1,88164,26035,2108,"mcf","mcf"
15400,1,88164,26036,3157,"mcf","mcf"
15400,1,88164,26037,1590,"mcf","mcf"
15400,1,88164,26038,1,"mcf","mcf"
15399,1,88166,26029,80,"bbl","bbl"
15400,1,88166,26029,36392,"mcf","mcf"
15399,1,88166,26030,577,"bbl","bbl"
15400,1,88166,26030,322416,"mcf","mcf"
15399,1,88166,26031,214,"bbl","bbl"
15400,1,88166,26031,87936,"mcf","mcf"
